,FragmentsBitId,AvgNumNonHydrogenAtoms,StdNumNonHydrogenAtoms,countStrong,p-valueStrong,countWeak,p-valueWeak,countVeryWeak,p-valueVeryWeak,countLow,p-valueLow,countCyto,p-valueCyto,countNE,p-valueNE,hStrongBH,p-valueStrongBH,hWeakBH,p-valueWeakBH,hVeryWeakBH,p-valueVeryWeakBH,hLowBH,p-valueLowBH,hCytoBH,p-valueCytoBH,hNEBH,p-valueNEBH
5723,5723,7.7,2.7802877548915688,3.0,0.13672207776403078,5.0,0.020297848125587045,1.0,0.8345570524592832,2.0,0.6653600795298473,0.0,1.0,38.0,0.9281878222993775,False,0.9708153950913763,False,0.8032848881391742,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5724,5724,7.2631578947368425,2.551410451271752,1.0,0.3969633702786262,3.0,0.022057719908805527,0.0,1.0,0.0,1.0,2.0,0.03799167890324337,13.0,0.9795876479568904,False,1.0,False,0.8102997376364793,False,1.0,False,1.0,False,0.8766981227475202,False,0.9999999986614704
5725,5725,10.681818181818182,2.3038774359043974,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,0.02331509618007715,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5726,5726,9.7,2.98496231131986,1.0,0.4128280110662763,0.0,1.0,2.0,0.16019548240423767,1.0,0.6098714635834486,2.0,0.0417696297979675,14.0,0.9727376909579235,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9076307886072938,False,0.9999999986614704
5727,5727,9.347826086956522,2.3332883243476066,2.0,0.11232574032380604,0.0,1.0,1.0,0.5534085099422402,1.0,0.6449743907183214,0.0,1.0,18.0,0.7448361959152515,False,0.8797059892281254,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5728,5728,11.5,1.559428799855313,0.0,1.0,0.0,1.0,1.0,0.5534085099422402,0.0,1.0,0.0,1.0,21.0,0.11905757062923096,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5729,5729,9.021739130434783,1.972519140093202,3.0,0.11334148149431819,6.0,0.003030410593336695,2.0,0.4846374473877863,0.0,1.0,1.0,0.5259304113189615,33.0,0.9823270597294982,False,0.8842794441918616,False,0.46839855812479636,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5730,5730,4.71505376344086,2.45595375935241,5.0,0.532676479536097,9.0,0.1413909434223866,5.0,0.7972798501736664,8.0,0.6145974173743782,7.0,0.031040544179755967,150.0,0.8759237102481194,False,1.0,False,1.0,False,1.0,False,1.0,False,0.8255978503914314,False,0.9999999986614704
5731,5731,10.13953488372093,2.029794299909702,1.0,0.6270382311170033,2.0,0.3375163029547969,0.0,1.0,3.0,0.24020319703001244,0.0,1.0,31.0,0.6415089028893453,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5732,5732,8.714285714285714,2.602981022612657,1.0,0.31101587463779706,0.0,1.0,1.0,0.40110418193557534,1.0,0.48242098686723695,0.0,1.0,11.0,0.8350953166178983,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5733,5733,6.761904761904762,1.5646317657385957,9.0,0.001657692743876744,0.0,1.0,6.0,0.17549144346080278,4.0,0.7174273957235826,1.0,0.8261473559333937,85.0,0.861681779375953,False,0.09985160998410504,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5734,5734,7.291666666666667,1.5673535728170023,0.0,1.0,1.0,0.5463732620276465,0.0,1.0,1.0,0.676928161568135,0.0,1.0,22.0,0.2498838675244117,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5735,5735,9.076923076923077,2.6879084937932536,4.0,0.004355775244420161,0.0,1.0,0.0,1.0,1.0,0.7060144560137469,0.0,1.0,21.0,0.7868231418654174,False,0.18205362654229573,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5736,5736,9.666666666666666,2.022100118413747,0.0,1.0,0.0,1.0,1.0,0.4226626423024779,0.0,1.0,0.0,1.0,14.0,0.2931096057539228,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5737,5737,11.304347826086957,2.880742395387382,1.0,0.4579745094191434,0.0,1.0,2.0,0.19931428527822623,0.0,1.0,0.0,1.0,20.0,0.5026990631394194,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5738,5738,8.5,3.024896692450835,1.0,0.4128280110662763,2.0,0.1353446028188048,1.0,0.5193984085603418,0.0,1.0,0.0,1.0,16.0,0.806103248943886,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5739,5739,9.133333333333333,2.5785439474418292,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5062319407206676,2.0,0.024337963949899965,12.0,0.8013788104430506,False,1.0,False,1.0,False,1.0,False,1.0,False,0.7757844384341654,False,0.9999999986614704
5740,5740,8.428571428571429,2.833833489268196,0.0,1.0,1.0,0.5891361762662023,1.0,0.6283098602360088,0.0,1.0,1.0,0.36060486083443966,24.0,0.369332658680279,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5741,5741,8.571428571428571,4.451553271680823,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,0.09160102742487863,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5742,5742,8.310344827586206,1.8773320812160272,2.0,0.17580768033823477,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3814847539108645,26.0,0.31186679355207636,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5743,5743,9.565217391304348,2.3373356618635848,0.0,1.0,1.0,0.5154318013538823,1.0,0.5534085099422402,2.0,0.2679127091254413,1.0,0.30529951166946684,17.0,0.8823902133383852,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5744,5744,9.571428571428571,2.1946130708196026,2.0,0.050639051799588636,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.6199075102892739,False,0.6352758228824351,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5745,5745,7.285714285714286,2.1655936641871083,1.0,0.8417782821300395,4.0,0.1835468199228854,0.0,1.0,4.0,0.39127216301007417,2.0,0.31302643035621647,58.0,0.6032413898740223,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5746,5746,8.714285714285714,2.1189138534559038,0.0,1.0,1.0,0.20567255857460157,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.6975327379730927,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5747,5747,10.454545454545455,2.3879864611933996,1.0,0.25371018896206493,0.0,1.0,0.0,1.0,1.0,0.4039003160754344,0.0,1.0,9.0,0.7580001170606084,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5748,5748,8.235294117647058,2.339668447217805,2.0,0.22388834426294577,0.0,1.0,0.0,1.0,1.0,0.7984847946810067,0.0,1.0,31.0,0.1969386338177883,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5749,5749,6.5625,2.7876681563629484,3.0,0.3504681163424519,3.0,0.4817288869577382,2.0,0.7885197269161794,1.0,0.9772343677554485,0.0,1.0,71.0,0.17391936771812852,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5750,5750,8.846153846153847,2.0322838174804474,0.0,1.0,2.0,0.06426041303961993,1.0,0.3787441676615472,1.0,0.4574657057081136,0.0,1.0,9.0,0.9595928131335786,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5751,5751,11.142857142857142,3.481730744843983,1.0,0.31101587463779706,0.0,1.0,1.0,0.40110418193557534,0.0,1.0,0.0,1.0,12.0,0.6199075102892739,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5752,5752,8.242424242424242,3.0751230872660282,2.0,0.2141685978113786,1.0,0.662994096016648,1.0,0.7018563878689528,0.0,1.0,0.0,1.0,29.0,0.39286179112744596,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5753,5753,10.793650793650794,2.219385945096756,3.0,0.11903410454437678,1.0,0.780768349220244,2.0,0.4962934994523686,2.0,0.6310386071259897,0.0,1.0,38.0,0.7111175554398003,False,0.9194189860743369,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5754,5754,10.666666666666666,2.3921166824012206,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.12892737412868924,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5755,5755,8.125,2.7585095613392387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,0.01655580410197798,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5756,5756,9.652173913043478,2.9430640001339903,3.0,0.02137205090429128,0.0,1.0,0.0,1.0,1.0,0.6613266993243763,0.0,1.0,19.0,0.7126092938691279,False,0.44100715619132036,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5757,5757,10.074074074074074,2.324203183664775,1.0,0.5128444708537403,3.0,0.05519088774033558,1.0,0.6283098602360088,1.0,0.7195633932514002,0.0,1.0,21.0,0.882149354472119,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5758,5758,10.1,2.6627053911388696,0.0,1.0,0.0,1.0,1.0,0.28067845535584174,0.0,1.0,0.0,1.0,8.0,0.5759910694665404,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5759,5759,7.777777777777778,2.6152449546532934,1.0,0.3806725879586185,0.0,1.0,1.0,0.4828098314282979,0.0,1.0,0.0,1.0,16.0,0.447194222785689,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5760,5760,7.115384615384615,1.8044160162676768,0.0,1.0,1.0,0.5753475202571241,2.0,0.2394022624566764,2.0,0.3367804164479979,1.0,0.349904500980766,20.0,0.899838057392785,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5761,5761,8.490384615384615,1.3228407101305502,4.0,0.8015199571668425,8.0,0.35935981759518376,10.0,0.2142974749156379,12.0,0.24693395423331668,3.0,0.6687357393062425,171.0,0.828665020244386,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5762,5762,8.521739130434783,2.7166085829240534,1.0,0.4433229219003955,1.0,0.5154318013538823,3.0,0.0425941857695278,1.0,0.6449743907183214,1.0,0.30529951166946684,15.0,0.9853810280371785,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5763,5763,8.625,1.996089927833914,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.31351191837457343,0.0,1.0,7.0,0.6356410260422103,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5764,5764,10.1,2.3853720883753127,0.0,1.0,0.0,1.0,1.0,0.30655255867736503,0.0,1.0,0.0,1.0,9.0,0.5194015117802625,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5765,5765,10.44,2.7579702681501117,1.0,0.48613719001343625,0.0,1.0,1.0,0.5999814873113367,1.0,0.6918131467968106,2.0,0.06257402322145192,20.0,0.8129035069808387,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5766,5766,9.789473684210526,2.647321334728272,2.0,0.08743850615349996,0.0,1.0,1.0,0.5014382622462508,2.0,0.21610812030122198,1.0,0.2698677475358752,13.0,0.9795876479568904,False,0.7760522669658415,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5767,5767,7.206521739130435,3.275528644616213,7.0,0.009648622397714609,4.0,0.33970768681195623,2.0,0.8445883757165813,3.0,0.7955634472607731,4.0,0.06180746313436519,71.0,0.959885874503737,False,0.28229112386456456,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5768,5768,8.6875,1.8946882989030147,0.0,1.0,1.0,0.6399746832006382,3.0,0.09854318726788777,2.0,0.4198418706972934,0.0,1.0,25.0,0.7973528052192865,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5769,5769,9.538461538461538,2.307692307692308,1.0,0.2924175301505072,0.0,1.0,2.0,0.0772580272157015,0.0,1.0,0.0,1.0,10.0,0.8665032968013096,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5770,5770,9.2,2.535087112244206,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.756587967491747,1.0,0.3916698852152231,28.0,0.12907566774336313,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5771,5771,12.307692307692308,3.0730745162212583,1.0,0.2924175301505072,0.0,1.0,0.0,1.0,1.0,0.4574657057081136,0.0,1.0,11.0,0.6660191830762319,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5772,5772,9.05,3.4709508783617204,1.0,0.6065594945301347,2.0,0.31355737713391146,1.0,0.7229950571936655,1.0,0.8077831741882227,2.0,0.11183826411300084,28.0,0.8281876407987449,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5773,5773,9.0,1.7638342073763937,2.0,0.24341992101030477,1.0,0.6948047145028337,0.0,1.0,0.0,1.0,1.0,0.4493826587773644,32.0,0.3136443723207729,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5774,5774,9.25,3.2113081446662823,1.0,0.3291280786772135,0.0,1.0,0.0,1.0,4.0,0.003975921752034397,1.0,0.21982580359717188,9.0,0.9953875924263924,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5775,5775,8.566666666666666,2.4177583741051456,0.0,1.0,0.0,1.0,2.0,0.2933041438780077,3.0,0.15707004172299016,0.0,1.0,25.0,0.6729420337917312,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5776,5776,8.838709677419354,1.7797566740817703,0.0,1.0,1.0,0.6399746832006382,0.0,1.0,2.0,0.4198418706972934,0.0,1.0,28.0,0.2610335156520346,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5777,5777,8.596491228070175,1.3874076434924594,1.0,0.7816625947374236,3.0,0.28014665101094216,3.0,0.3364112008007482,2.0,0.7443672578005706,1.0,0.6118253179502302,47.0,0.725394309332752,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5778,5778,10.5,1.679710859472121,1.0,0.31101587463779706,4.0,0.0008253900725297107,1.0,0.40110418193557534,1.0,0.48242098686723695,1.0,0.206793280953852,6.0,0.9999474658123053,False,1.0,False,0.2704638189665356,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5779,5779,7.407407407407407,4.165637733037775,0.0,1.0,0.0,1.0,1.0,0.6144046563082851,0.0,1.0,0.0,1.0,25.0,0.06884232022678606,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5780,5780,9.05,2.654712790491657,1.0,0.4128280110662763,1.0,0.4823902352798669,0.0,1.0,0.0,1.0,0.0,1.0,18.0,0.372277812970285,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5781,5781,8.0625,3.2876425824593523,0.0,1.0,0.0,1.0,1.0,0.44344816713625734,0.0,1.0,0.0,1.0,15.0,0.25921162955671984,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5782,5782,5.242424242424242,2.4249998816657645,0.0,1.0,1.0,0.662994096016648,0.0,1.0,2.0,0.45159486643269625,0.0,1.0,30.0,0.21673567373429958,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5783,5783,4.9714285714285715,2.021113049580274,1.0,0.6065594945301347,0.0,1.0,2.0,0.35984045779164847,2.0,0.4823398912868262,1.0,0.4401553724373347,29.0,0.6957564670905124,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5784,5784,8.193548387096774,1.9078674945317735,0.0,1.0,1.0,0.6399746832006382,0.0,1.0,1.0,0.7678128373850883,0.0,1.0,29.0,0.1149373268957717,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5785,5785,6.108433734939759,2.1397671767998836,1.0,0.9600073242639142,5.0,0.34731922668318993,9.0,0.028228507926822563,9.0,0.09947498144052817,1.0,0.8649040094218342,95.0,0.9505011129669798,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5786,5786,9.378378378378379,3.2076879890675434,3.0,0.07199932208946626,0.0,1.0,2.0,0.38585088707350546,1.0,0.8251163872722841,0.0,1.0,31.0,0.6415089028893453,False,0.7192907884840336,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5787,5787,6.608695652173913,1.0524972553834961,2.0,0.5445710830765806,0.0,1.0,2.0,0.7154620514190518,3.0,0.6203650990880106,1.0,0.6822728997047813,61.0,0.22469216770025496,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5788,5788,6.111111111111111,3.156807263480847,0.0,1.0,5.0,0.16581746778822581,6.0,0.1040198495284549,1.0,0.9858579087379706,1.0,0.7764011612827855,77.0,0.4417248950456432,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5789,5789,5.143790849673203,2.34985272978563,3.0,0.7633559691935914,10.0,0.024165632706412046,4.0,0.7979449621495907,9.0,0.2571342513707789,3.0,0.4523290464529062,122.0,0.9036652565625163,False,1.0,False,0.8236727581172372,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5790,5790,8.928571428571429,2.658256295132628,0.0,1.0,0.0,1.0,1.0,0.40110418193557534,0.0,1.0,0.0,1.0,13.0,0.33063361635330746,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5791,5791,9.0625,2.946793808531571,1.0,0.34676677873490586,1.0,0.40942990616284697,0.0,1.0,1.0,0.5289508774230031,2.0,0.027521139110237892,11.0,0.971364097068522,False,1.0,False,1.0,False,1.0,False,1.0,False,0.7910637599686625,False,0.9999999986614704
5792,5792,9.555555555555555,2.650413431528125,0.0,1.0,1.0,0.44710672658098405,1.0,0.4828098314282979,1.0,0.5713101293815986,1.0,0.2576637439229351,14.0,0.8611971027363013,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5793,5793,8.380952380952381,3.4430909490524226,0.0,1.0,1.0,0.4991821801023212,1.0,0.5367141483629438,2.0,0.2505962678339675,0.0,1.0,17.0,0.7760984725981767,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5794,5794,10.777777777777779,1.3966450099973926,3.0,0.0013269165794447691,0.0,1.0,1.0,0.28067845535584174,0.0,1.0,1.0,0.1383236971055996,4.0,0.9991969510099672,False,0.08627063983183769,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5795,5795,8.50943396226415,2.115732992297379,0.0,1.0,4.0,0.07727211860031978,2.0,0.5412063366341782,1.0,0.9054488504514633,1.0,0.5637972524524418,42.0,0.6173474195366162,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5796,5796,10.0,2.5448360411214073,0.0,1.0,1.0,0.4823902352798669,0.0,1.0,1.0,0.6098714635834486,0.0,1.0,18.0,0.372277812970285,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5797,5797,7.64,1.438888459888396,2.0,0.13877256196923848,1.0,0.5610983184425997,1.0,0.5999814873113367,1.0,0.6918131467968106,0.0,1.0,20.0,0.8129035069808387,False,0.9708153950913763,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5798,5798,11.545454545454545,2.31059364129797,0.0,1.0,1.0,0.30368014447706837,1.0,0.33149969009400393,0.0,1.0,0.0,1.0,9.0,0.7580001170606084,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5799,5799,9.181818181818182,1.7999081702930302,0.0,1.0,1.0,0.5154318013538823,0.0,1.0,3.0,0.07743185493217879,0.0,1.0,18.0,0.7448361959152515,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5800,5800,7.888888888888889,2.051798368068821,1.0,0.3806725879586185,2.0,0.11357759515837781,1.0,0.4828098314282979,0.0,1.0,1.0,0.2576637439229351,13.0,0.9496117618259001,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5801,5801,6.928571428571429,2.711464699443187,0.0,1.0,1.0,0.36919823564401233,0.0,1.0,0.0,1.0,1.0,0.206793280953852,12.0,0.6199075102892739,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5802,5802,9.761904761904763,2.4281045302822784,2.0,0.09553519542516746,0.0,1.0,2.0,0.16019548240423767,1.0,0.6098714635834486,0.0,1.0,15.0,0.9199363288159551,False,0.8143853495556419,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5803,5803,9.61111111111111,1.7682033847599499,0.0,1.0,0.0,1.0,1.0,0.4828098314282979,2.0,0.1990268206809898,0.0,1.0,15.0,0.6911410994978812,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5804,5804,9.0,2.522624895547565,0.0,1.0,1.0,0.5154318013538823,1.0,0.5534085099422402,0.0,1.0,1.0,0.30529951166946684,19.0,0.5392051902248247,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5805,5805,12.2,2.6758176320519302,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3751726204629903,0.0,1.0,9.0,0.5194015117802625,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5806,5806,9.521739130434783,1.4998424617965511,2.0,0.1209879964585126,0.0,1.0,2.0,0.19931428527822623,0.0,1.0,0.0,1.0,19.0,0.7126092938691279,False,0.9194189860743369,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5807,5807,8.5,2.386303510546059,0.0,1.0,0.0,1.0,1.0,0.4828098314282979,1.0,0.5713101293815986,0.0,1.0,16.0,0.447194222785689,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5808,5808,9.777777777777779,2.4393887111222385,1.0,0.5128444708537403,1.0,0.5891361762662023,2.0,0.2528693542612946,1.0,0.7195633932514002,2.0,0.07169514482303985,20.0,0.9503772086079909,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5809,5809,10.421052631578947,2.208018627726635,0.0,1.0,0.0,1.0,1.0,0.5014382622462508,0.0,1.0,2.0,0.03799167890324337,16.0,0.6528956543181847,False,1.0,False,1.0,False,1.0,False,1.0,False,0.8766981227475202,False,0.9999999986614704
5810,5810,8.88,2.5662423891752706,0.0,1.0,1.0,0.5610983184425997,0.0,1.0,3.0,0.10474540869531355,1.0,0.33902672414707147,20.0,0.8129035069808387,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5811,5811,10.25,1.6393596310755,3.0,0.007727099117972109,0.0,1.0,0.0,1.0,1.0,0.5289508774230031,0.0,1.0,12.0,0.9080209865736055,False,0.25421845772862456,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5812,5812,10.058823529411764,3.917841365963932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,0.054845684659243055,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5813,5813,7.261904761904762,2.1498562943061565,2.0,0.30219727837322913,2.0,0.3961605913487946,1.0,0.7858945442076994,2.0,0.581111497116345,3.0,0.03099590988644226,32.0,0.9455129352854054,False,1.0,False,1.0,False,1.0,False,1.0,False,0.8255978503914314,False,0.9999999986614704
5814,5814,9.805555555555555,1.6967197837861614,6.0,0.00030294940886155367,1.0,0.6948047145028337,3.0,0.13783405000927876,0.0,1.0,1.0,0.4493826587773644,25.0,0.9932896288000674,True,0.03309015409858464,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5815,5815,7.517241379310345,2.078140575630257,0.0,1.0,1.0,0.6153906503028016,0.0,1.0,0.0,1.0,0.0,1.0,28.0,0.045137909059098445,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5816,5816,8.473684210526315,3.135004760386406,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.21610812030122198,0.0,1.0,17.0,0.4086252043716785,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5817,5817,8.857142857142858,2.5872528966106905,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.206793280953852,13.0,0.33063361635330746,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5818,5818,8.4375,3.121873435935544,1.0,0.34676677873490586,1.0,0.40942990616284697,0.0,1.0,0.0,1.0,1.0,0.23264611456470438,13.0,0.7658314184055317,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5819,5819,7.305555555555555,4.215180531552622,1.0,0.6065594945301347,3.0,0.10264582780006842,1.0,0.7229950571936655,1.0,0.8077831741882227,1.0,0.4401553724373347,28.0,0.8281876407987449,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5820,5820,4.4089068825910935,1.433690073253966,9.0,0.20011851514656118,19.0,0.0003736612492083349,10.0,0.39507228150381263,8.0,0.887654866977218,2.0,0.9177053348619237,199.0,0.9561981373403476,False,1.0,False,0.15723145410790845,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5821,5821,9.363636363636363,2.6379305688267105,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4039003160754344,0.0,1.0,10.0,0.4663795994988261,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5822,5822,9.307692307692308,2.16207220347003,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.43131128988998596,1.0,0.1800776243631762,10.0,0.7122847477783049,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5823,5823,5.88135593220339,2.000718055528826,0.0,1.0,4.0,0.12275177281474843,2.0,0.6317950766577868,2.0,0.7614453332995111,0.0,1.0,51.0,0.4085133492544256,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5824,5824,9.23076923076923,3.4452608733167214,0.0,1.0,0.0,1.0,1.0,0.3787441676615472,2.0,0.11745830011026549,0.0,1.0,10.0,0.8665032968013096,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5825,5825,12.0,3.1622776601683795,1.0,0.14748304595168796,0.0,1.0,1.0,0.1971450001755227,0.0,1.0,0.0,1.0,4.0,0.9469121156914753,False,0.9913504595911397,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5826,5826,4.333333333333333,2.560381915956203,4.0,0.023593321017662434,0.0,1.0,1.0,0.7858945442076994,4.0,0.12508715858800645,0.0,1.0,33.0,0.8892659819037341,False,0.4630123994261253,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
5827,5827,4.825,1.8333143938415655,2.0,0.8283195613162914,3.0,0.7513987947837721,5.0,0.43318785920393554,2.0,0.9767673767411449,1.0,0.8649040094218342,107.0,0.08460856430237916,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
